Israel.Standard.Time,Depth.m,Temperature.C,PAR.umol/s m^2
           2024-06-24 20:49:00,45,24.597,0.1
           2024-06-24 20:59:00,45,24.572,0
           2024-06-24 21:09:00,45,24.555,0
           2024-06-24 21:19:00,45,24.605,0
           2024-06-24 21:29:00,45,24.905,0
           2024-06-24 21:39:00,45,25.154,-0.1
           2024-06-24 21:49:00,45,25.329,0
           2024-06-24 21:59:00,45,25.379,0.1
           2024-06-24 22:09:00,45,25.404,0
           2024-06-24 22:19:00,45,25.412,0
           2024-06-24 22:29:00,45,25.404,-0.1
           2024-06-24 22:39:00,45,25.354,0
           2024-06-24 22:49:00,45,25.371,-0.1
           2024-06-24 22:59:00,45,25.346,-0.1
           2024-06-24 23:09:00,45,25.354,0.1
           2024-06-24 23:19:00,45,25.346,-0.1
           2024-06-24 23:29:00,45,25.362,-0.1
           2024-06-24 23:39:00,45,25.354,0
           2024-06-24 23:49:00,45,25.346,-0.1
           2024-06-24 23:59:00,45,25.354,-0.1
           2024-06-25 00:09:00,45,25.346,0
           2024-06-25 00:19:00,45,25.329,0.1
           2024-06-25 00:29:00,45,25.287,0
           2024-06-25 00:39:00,45,25.263,-0.1
           2024-06-25 00:49:00,45,25.271,-0.1
           2024-06-25 00:59:00,45,25.287,0
           2024-06-25 01:09:00,45,25.312,-0.1
           2024-06-25 01:19:00,45,25.337,0
           2024-06-25 01:29:00,45,25.362,0
           2024-06-25 01:39:00,45,25.371,0
           2024-06-25 01:49:00,45,25.404,0
           2024-06-25 01:59:00,45,25.412,0
           2024-06-25 02:09:00,45,25.445,-0.1
           2024-06-25 02:19:00,45,25.454,-0.2
           2024-06-25 02:29:00,45,25.462,0
           2024-06-25 02:39:00,45,25.479,0
           2024-06-25 02:49:00,45,25.495,0
           2024-06-25 02:59:00,45,25.504,0
           2024-06-25 03:09:00,45,25.495,-0.1
           2024-06-25 03:19:00,45,25.512,0
           2024-06-25 03:29:00,45,25.512,-0.1
           2024-06-25 03:39:00,45,25.545,0.1
           2024-06-25 03:49:00,45,25.553,0
           2024-06-25 03:59:00,45,25.57,0
           2024-06-25 04:09:00,45,25.57,0.1
           2024-06-25 04:19:00,45,25.578,0.1
           2024-06-25 04:29:00,45,25.578,0
           2024-06-25 04:39:00,45,25.603,0
           2024-06-25 04:49:00,45,25.578,0
           2024-06-25 04:59:00,45,25.537,0.1
           2024-06-25 05:09:00,45,25.512,0
           2024-06-25 05:19:00,45,25.495,-0.2
           2024-06-25 05:29:00,45,25.504,-0.1
           2024-06-25 05:39:00,45,25.512,0
           2024-06-25 05:49:00,45,25.529,0
           2024-06-25 05:59:00,45,25.57,0.2
           2024-06-25 06:09:00,45,25.553,0.4
           2024-06-25 06:19:00,45,25.512,0.6
           2024-06-25 06:29:00,45,25.487,0.5
           2024-06-25 06:39:00,45,25.512,0.6
           2024-06-25 06:49:00,45,25.512,0.9
           2024-06-25 06:59:00,45,25.512,1.2
           2024-06-25 07:09:00,45,25.495,1.1
           2024-06-25 07:19:00,45,25.304,1.4
           2024-06-25 07:29:00,45,25.08,1.1
           2024-06-25 07:39:00,45,25.129,2.4
           2024-06-25 07:49:00,45,25.196,1.2
           2024-06-25 07:59:00,45,25.154,2.5
           2024-06-25 08:09:00,45,25.179,2.8
           2024-06-25 08:19:00,45,25.229,1.7
           2024-06-25 08:29:00,45,25.229,3.1
           2024-06-25 08:39:00,45,25.221,3.4
           2024-06-25 08:49:00,45,25.221,2.4
           2024-06-25 08:59:00,45,25.263,4.2
           2024-06-25 09:09:00,45,25.329,3.1
           2024-06-25 09:19:00,45,25.371,4.3
           2024-06-25 09:29:00,45,25.421,4.6
           2024-06-25 09:39:00,45,25.462,5.1
           2024-06-25 09:49:00,45,25.529,5.6
           2024-06-25 09:59:00,45,25.57,6.5
           2024-06-25 10:09:00,45,25.62,6.4
           2024-06-25 10:19:00,45,25.678,7
           2024-06-25 10:29:00,45,25.711,7.6
           2024-06-25 10:39:00,45,25.753,7.5
           2024-06-25 10:49:00,45,25.761,7.9
           2024-06-25 10:59:00,45,25.811,8.3
           2024-06-25 11:09:00,45,25.861,8.8
           2024-06-25 11:19:00,45,25.786,9.2
           2024-06-25 11:29:00,45,25.753,9.1
           2024-06-25 11:39:00,45,25.811,9.6
           2024-06-25 11:49:00,45,25.894,7.1
           2024-06-25 11:59:00,45,25.952,11.5
           2024-06-25 12:09:00,45,26.043,11.1
           2024-06-25 12:19:00,45,26.085,11.6
           2024-06-25 12:29:00,45,26.077,11.5
           2024-06-25 12:39:00,45,26.11,13.3
           2024-06-25 12:49:00,45,26.151,13
           2024-06-25 12:59:00,45,26.209,13.2
           2024-06-25 13:09:00,45,26.193,12.3
           2024-06-25 13:19:00,45,25.852,12.3
           2024-06-25 13:29:00,45,25.811,13.1
           2024-06-25 13:39:00,45,25.67,13.1
           2024-06-25 13:49:00,45,25.628,12.1
           2024-06-25 13:59:00,45,25.653,11.8
           2024-06-25 14:09:00,45,25.396,11.3
           2024-06-25 14:19:00,45,25.371,11
           2024-06-25 14:29:00,45,25.454,11.5
           2024-06-25 14:39:00,45,25.653,10.9
           2024-06-25 14:49:00,45,25.188,10.4
           2024-06-25 14:59:00,45,24.93,10
           2024-06-25 15:09:00,45,24.771,9.7
           2024-06-25 15:19:00,45,24.655,8.7
           2024-06-25 15:29:00,45,24.363,7.7
           2024-06-25 15:39:00,45,24.98,7.2
           2024-06-25 15:49:00,45,25.005,7.3
           2024-06-25 15:59:00,45,24.647,6.9
           2024-06-25 16:09:00,45,24.338,6.1
           2024-06-25 16:19:00,45,23.996,5
           2024-06-25 16:29:00,45,23.871,4.5
           2024-06-25 16:39:00,45,23.829,3.9
           2024-06-25 16:49:00,45,23.796,3.7
           2024-06-25 16:59:00,45,23.846,3.6
           2024-06-25 17:09:00,45,23.863,3.5
           2024-06-25 17:19:00,45,23.888,3
           2024-06-25 17:29:00,45,23.879,2.6
           2024-06-25 17:39:00,45,23.896,2.4
           2024-06-25 17:49:00,45,23.913,2.3
           2024-06-25 17:59:00,45,23.946,1.9
           2024-06-25 18:09:00,45,23.938,1.7
           2024-06-25 18:19:00,45,24.08,1.5
           2024-06-25 18:29:00,45,24.196,1.3
           2024-06-25 18:39:00,45,24.246,1.3
           2024-06-25 18:49:00,45,24.221,1
           2024-06-25 18:59:00,45,24.18,0.8
           2024-06-25 19:09:00,45,24.171,0.7
           2024-06-25 19:19:00,45,24.18,0.6
           2024-06-25 19:29:00,45,24.196,0.4
           2024-06-25 19:39:00,45,24.246,0.2
           2024-06-25 19:49:00,45,24.288,0.1
           2024-06-25 19:59:00,45,24.271,0
           2024-06-25 20:09:00,45,24.322,0
           2024-06-25 20:19:00,45,24.538,0
           2024-06-25 20:29:00,45,24.871,0
           2024-06-25 20:39:00,45,25.146,0
           2024-06-25 20:49:00,45,25.229,0
           2024-06-25 20:59:00,45,25.296,0
           2024-06-25 21:09:00,45,25.346,0
           2024-06-25 21:19:00,45,25.362,-0.1
           2024-06-25 21:29:00,45,25.346,0
           2024-06-25 21:39:00,45,25.346,0
           2024-06-25 21:49:00,45,25.354,-0.1
           2024-06-25 21:59:00,45,25.379,0
           2024-06-25 22:09:00,45,25.421,0
           2024-06-25 22:19:00,45,25.445,0.1
           2024-06-25 22:29:00,45,25.487,-0.1
           2024-06-25 22:39:00,45,25.495,0
           2024-06-25 22:49:00,45,25.487,0.1
           2024-06-25 22:59:00,45,25.445,-0.1
           2024-06-25 23:09:00,45,25.412,0.1
           2024-06-25 23:19:00,45,25.412,0.1
           2024-06-25 23:29:00,45,25.346,0.1
           2024-06-25 23:39:00,45,25.271,0
           2024-06-25 23:49:00,45,25.246,-0.1
           2024-06-25 23:59:00,45,25.238,-0.1
           2024-06-26 00:09:00,45,25.196,0
           2024-06-26 00:19:00,45,25.204,0.1
           2024-06-26 00:29:00,45,25.213,0
           2024-06-26 00:39:00,45,25.213,0
           2024-06-26 00:49:00,45,25.196,-0.1
           2024-06-26 00:59:00,45,25.163,0.1
           2024-06-26 01:09:00,45,25.213,0
           2024-06-26 01:19:00,45,25.229,-0.1
           2024-06-26 01:29:00,45,25.287,0.1
           2024-06-26 01:39:00,45,25.329,0.1
           2024-06-26 01:49:00,45,25.154,-0.1
           2024-06-26 01:59:00,45,25.146,-0.1
           2024-06-26 02:09:00,45,25.146,0
           2024-06-26 02:19:00,45,25.063,0
           2024-06-26 02:29:00,45,25.03,0
           2024-06-26 02:39:00,45,25.005,0
           2024-06-26 02:49:00,45,24.996,0
           2024-06-26 02:59:00,45,24.996,-0.1
           2024-06-26 03:09:00,45,25.146,-0.1
           2024-06-26 03:19:00,45,25.229,-0.1
           2024-06-26 03:29:00,45,25.213,0
           2024-06-26 03:39:00,45,25.129,-0.1
           2024-06-26 03:49:00,45,25.179,-0.1
           2024-06-26 03:59:00,45,25.138,0.1
           2024-06-26 04:09:00,45,25.304,-0.1
           2024-06-26 04:19:00,45,25.321,-0.1
           2024-06-26 04:29:00,45,25.321,-0.1
           2024-06-26 04:39:00,45,25.321,0
           2024-06-26 04:49:00,45,25.329,0
           2024-06-26 04:59:00,45,25.254,-0.1
           2024-06-26 05:09:00,45,25.179,0.2
           2024-06-26 05:19:00,45,25.046,0
           2024-06-26 05:29:00,45,24.971,0
           2024-06-26 05:39:00,45,25.071,0
           2024-06-26 05:49:00,45,25.046,0.3
           2024-06-26 05:59:00,45,24.805,0.3
           2024-06-26 06:09:00,45,24.788,0.5
           2024-06-26 06:19:00,45,24.663,0.5
           2024-06-26 06:29:00,45,24.605,0.7
           2024-06-26 06:39:00,45,24.388,1.1
           2024-06-26 06:49:00,45,24.005,1.2
           2024-06-26 06:59:00,45,23.712,1.1
           2024-06-26 07:09:00,45,23.696,1.6
           2024-06-26 07:19:00,45,23.788,1.7
           2024-06-26 07:29:00,45,23.913,1.5
           2024-06-26 07:39:00,45,23.871,2.6
           2024-06-26 07:49:00,45,23.796,1.8
           2024-06-26 07:59:00,45,23.746,2.5
           2024-06-26 08:09:00,45,23.737,3.1
           2024-06-26 08:19:00,45,23.712,4.2
           2024-06-26 08:29:00,45,23.704,4
           2024-06-26 08:39:00,45,23.671,1.9
           2024-06-26 08:49:00,45,23.704,3.2
           2024-06-26 08:59:00,45,23.729,4.6
           2024-06-26 09:09:00,45,23.754,4.4
           2024-06-26 09:19:00,45,23.746,3
           2024-06-26 09:29:00,45,23.737,6
           2024-06-26 09:39:00,45,23.763,9
           2024-06-26 09:49:00,45,23.779,7.4
           2024-06-26 09:59:00,45,23.788,9
           2024-06-26 10:09:00,45,23.788,9.9
           2024-06-26 10:19:00,45,23.804,11.8
           2024-06-26 10:29:00,45,23.871,10.4
           2024-06-26 10:39:00,45,23.846,6.2
           2024-06-26 10:49:00,45,23.871,10.2
           2024-06-26 10:59:00,45,23.863,12
           2024-06-26 11:09:00,45,23.871,10.2
           2024-06-26 11:19:00,45,23.846,11.7
           2024-06-26 11:29:00,45,23.846,13.6
           2024-06-26 11:39:00,45,23.846,7.4
           2024-06-26 11:49:00,45,23.846,5.6
           2024-06-26 11:59:00,45,23.888,6.3
           2024-06-26 12:09:00,45,23.904,15.6
           2024-06-26 12:19:00,45,23.921,6.2
           2024-06-26 12:29:00,45,23.938,8.5
           2024-06-26 12:39:00,45,23.938,14
           2024-06-26 12:49:00,45,23.938,13.4
           2024-06-26 12:59:00,45,23.946,6.5
           2024-06-26 13:09:00,45,23.946,14.4
           2024-06-26 13:19:00,45,23.963,10.6
           2024-06-26 13:29:00,45,23.954,14.1
           2024-06-26 13:39:00,45,23.963,14.4
           2024-06-26 13:49:00,45,23.963,14.1
           2024-06-26 13:59:00,45,23.996,14.5
           2024-06-26 14:09:00,45,24.013,14.6
           2024-06-26 14:19:00,45,24.046,7.5
           2024-06-26 14:29:00,45,24.113,14.5
           2024-06-26 14:39:00,45,24.18,10
           2024-06-26 14:49:00,45,24.221,12.5
           2024-06-26 14:59:00,45,24.305,11
           2024-06-26 15:09:00,45,24.363,10.9
           2024-06-26 15:19:00,45,24.397,10.5
           2024-06-26 15:29:00,45,24.413,10.2
           2024-06-26 15:39:00,45,24.422,9.6
           2024-06-26 15:49:00,45,24.447,9.2
           2024-06-26 15:59:00,45,24.455,8.8
           2024-06-26 16:09:00,45,24.472,8.8
           2024-06-26 16:19:00,45,24.488,8.4
           2024-06-26 16:29:00,45,24.497,7.5
           2024-06-26 16:39:00,45,24.513,7.5
           2024-06-26 16:49:00,45,24.53,7.4
           2024-06-26 16:59:00,45,24.547,7.2
           2024-06-26 17:09:00,45,24.58,6.5
           2024-06-26 17:19:00,45,24.605,6
           2024-06-26 17:29:00,45,24.622,5.4
           2024-06-26 17:39:00,45,24.638,5.1
           2024-06-26 17:49:00,45,24.638,4.1
           2024-06-26 17:59:00,45,24.638,4.2
           2024-06-26 18:09:00,45,24.613,3.6
           2024-06-26 18:19:00,45,24.613,3.1
           2024-06-26 18:29:00,45,24.622,2.6
           2024-06-26 18:39:00,45,24.622,2.3
           2024-06-26 18:49:00,45,24.622,1.9
           2024-06-26 18:59:00,45,24.63,1.5
           2024-06-26 19:09:00,45,24.647,1.1
           2024-06-26 19:19:00,45,24.647,1
           2024-06-26 19:29:00,45,24.68,0.7
           2024-06-26 19:39:00,45,24.713,0.4
           2024-06-26 19:49:00,45,24.722,0.2
           2024-06-26 19:59:00,45,24.73,0.1
           2024-06-26 20:09:00,45,24.738,0.1
           2024-06-26 20:19:00,45,24.738,0
           2024-06-26 20:29:00,45,24.73,0.1
           2024-06-26 20:39:00,45,24.73,0.1
           2024-06-26 20:49:00,45,24.713,-0.1
           2024-06-26 20:59:00,45,24.713,0
           2024-06-26 21:09:00,45,24.722,0
           2024-06-26 21:19:00,45,24.738,-0.1
           2024-06-26 21:29:00,45,24.755,-0.1
           2024-06-26 21:39:00,45,24.771,-0.1
           2024-06-26 21:49:00,45,24.763,0.1
           2024-06-26 21:59:00,45,24.78,0
           2024-06-26 22:09:00,45,24.771,0
           2024-06-26 22:19:00,45,24.771,0
           2024-06-26 22:29:00,45,24.763,-0.1
           2024-06-26 22:39:00,45,24.672,-0.2
           2024-06-26 22:49:00,45,24.613,-0.1
           2024-06-26 22:59:00,45,24.638,-0.1
           2024-06-26 23:09:00,45,24.655,0.1
           2024-06-26 23:19:00,45,24.697,-0.1
           2024-06-26 23:29:00,45,24.73,0
           2024-06-26 23:39:00,45,24.755,0
           2024-06-26 23:49:00,45,24.788,0
           2024-06-26 23:59:00,45,24.805,0
           2024-06-27 00:09:00,45,24.855,0
           2024-06-27 00:19:00,45,24.913,0.1
           2024-06-27 00:29:00,45,25.03,0
           2024-06-27 00:39:00,45,25.113,0.1
           2024-06-27 00:49:00,45,25.213,-0.2
           2024-06-27 00:59:00,45,25.263,0
           2024-06-27 01:09:00,45,25.146,0.1
           2024-06-27 01:19:00,45,25.063,0
           2024-06-27 01:29:00,45,25.005,0
           2024-06-27 01:39:00,45,24.905,0
           2024-06-27 01:49:00,45,24.838,0
           2024-06-27 01:59:00,45,24.697,0
           2024-06-27 02:09:00,45,24.697,0
           2024-06-27 02:19:00,45,24.622,0.1
           2024-06-27 02:29:00,45,24.613,0
           2024-06-27 02:39:00,45,24.597,-0.1
           2024-06-27 02:49:00,45,24.497,-0.1
           2024-06-27 02:59:00,45,24.48,0.1
           2024-06-27 03:09:00,45,24.555,-0.1
           2024-06-27 03:19:00,45,24.663,-0.1
           2024-06-27 03:29:00,45,24.663,0
           2024-06-27 03:39:00,45,24.738,-0.1
           2024-06-27 03:49:00,45,24.83,-0.1
           2024-06-27 03:59:00,45,25.104,0
           2024-06-27 04:09:00,45,25.229,0
           2024-06-27 04:19:00,45,25.304,0
           2024-06-27 04:29:00,45,25.329,0.1
           2024-06-27 04:39:00,45,25.312,0
           2024-06-27 04:49:00,45,25.312,-0.1
           2024-06-27 04:59:00,45,25.279,0
           2024-06-27 05:09:00,45,25.213,0
           2024-06-27 05:19:00,45,25.104,0.1
           2024-06-27 05:29:00,45,25.03,0
           2024-06-27 05:39:00,45,24.946,0
           2024-06-27 05:49:00,45,24.905,0.4
           2024-06-27 05:59:00,45,24.805,0.6
           2024-06-27 06:09:00,45,24.605,0.9
           2024-06-27 06:19:00,45,24.438,1.1
           2024-06-27 06:29:00,45,24.372,1.6
           2024-06-27 06:39:00,45,24.363,2.1
           2024-06-27 06:49:00,45,24.338,2.3
           2024-06-27 06:59:00,45,24.372,2.5
           2024-06-27 07:09:00,45,24.355,3.4
           2024-06-27 07:19:00,45,24.296,4.4
           2024-06-27 07:29:00,45,24.271,5.2
           2024-06-27 07:39:00,45,24.28,4
           2024-06-27 07:49:00,45,24.33,5.3
           2024-06-27 07:59:00,45,24.438,9.3
           2024-06-27 08:09:00,45,24.505,5.4
           2024-06-27 08:19:00,45,24.563,7.1
           2024-06-27 08:29:00,45,24.622,7.4
           2024-06-27 08:39:00,45,24.655,6.6
           2024-06-27 08:49:00,45,24.663,8.5
           2024-06-27 08:59:00,45,24.68,9.8
           2024-06-27 09:09:00,45,24.688,7.8
           2024-06-27 09:19:00,45,24.705,9
           2024-06-27 09:29:00,45,24.705,10.1
           2024-06-27 09:39:00,45,24.672,22.9
           2024-06-27 09:49:00,45,24.672,12.8
